"","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","location","lat_long","long","lat","activity","reaction","sounds"
"2377","11F-AM-1013-03","11F","1",2018-10-13,3,"1","1",NA,"Gray+","2","POINT (-73.9704328573603 40.7739347247552)",-73.9704328573603,40.7739347247552,"4","0","0"
"2378","12A-PM-1013-01","12A","2",2018-10-13,1,"1","1",NA,"Gray+","1","POINT (-73.9747592855901 40.7763762870413)",-73.9747592855901,40.7763762870413,"3","1","0"
"2379","15C-AM-1010-03","15C","1",2018-10-10,3,"1","1",NA,"Gray+","2","POINT (-73.9711865134364 40.7785039981892)",-73.9711865134364,40.7785039981892,"2","1","0"
"2380","1F-PM-1019-02","01F","2",2018-10-19,2,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9761375729505 40.7662231892125)",-73.9761375729505,40.7662231892125,"4","3","0"
"2381","37C-AM-1012-01","37C","1",2018-10-12,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9588414980489 40.7953525481367)",-73.9588414980489,40.7953525481367,"3","2","0"
"2382","5F-PM-1007-01","05F","2",2018-10-07,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9743970455533 40.7687880243986)",-73.9743970455533,40.7687880243986,"2","1","0"
"2383","11H-PM-1013-04","11H","2",2018-10-13,4,"1","1",NA,"Gray+","1","POINT (-73.9686551213305 40.7728617837174)",-73.9686551213305,40.7728617837174,"2","3","0"
"2384","10F-PM-1019-09","10F","2",2018-10-19,9,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9708564226824 40.7726219968014)",-73.9708564226824,40.7726219968014,"1","2","0"
"2385","3B-AM-1010-06","03B","1",2018-10-10,6,"1","1",NA,"Gray+","2","POINT (-73.9787552947847 40.7690779628762)",-73.9787552947847,40.7690779628762,"1","1","0"
"2386","32H-AM-1010-01","32H","1",2018-10-10,1,"2","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9565738895972 40.7900160952624)",-73.9565738895972,40.7900160952624,"0","1","0"
"2387","1A-PM-1014-01","01A","2",2018-10-14,1,"1","2","White","Cinnamon+White","2","POINT (-73.9808517324721 40.7683154647217)",-73.9808517324721,40.7683154647217,"5","0","0"
"2388","3A-AM-1012-01","03A","1",2018-10-12,1,"2","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.9801343393329 40.7691512453402)",-73.9801343393329,40.7691512453402,"2","2","0"
"2389","23B-PM-1012-04","23B","2",2018-10-12,4,"1","1","White","Gray+White","2","POINT (-73.9680741975294 40.7847036778165)",-73.9680741975294,40.7847036778165,"0","2","0"
"2390","8F-PM-1012-02","08F","2",2018-10-12,2,"1","1",NA,"Gray+","1","POINT (-73.9721497679014 40.7716160199386)",-73.9721497679014,40.7716160199386,"1","0","0"
"2391","41B-AM-1010-03","41B","1",2018-10-10,3,"1","0",NA,"+","2","POINT (-73.9578981223015 40.7989967754358)",-73.9578981223015,40.7989967754358,"0","0","0"
"2392","6F-PM-1008-03","06F","2",2018-10-08,3,"1","1",NA,"Gray+","2","POINT (-73.9729190572117 40.770018150905)",-73.9729190572117,40.770018150905,"3","0","0"
"2393","6A-PM-1012-02","06A","2",2018-10-12,2,"1","1","White","Gray+White","1","POINT (-73.9785829546046 40.7719652299132)",-73.9785829546046,40.7719652299132,"1","0","0"
"2394","3H-AM-1008-06","03H","1",2018-10-08,6,"1","3",NA,"Black+","1","POINT (-73.9729603550254 40.7660215710657)",-73.9729603550254,40.7660215710657,"3","1","0"
"2395","11F-PM-1006-03","11F","2",2018-10-06,3,"1","1",NA,"Gray+","2","POINT (-73.9704339422613 40.7740149529644)",-73.9704339422613,40.7740149529644,"4","1","0"
"2396","10G-AM-1006-03","10G","1",2018-10-06,3,"2","1","White","Gray+White","2","POINT (-73.9704592500888 40.772962887933)",-73.9704592500888,40.772962887933,"4","2","0"
"2397","38C-PM-1014-02","38C","2",2018-10-14,2,"1","1","White","Gray+White","1","POINT (-73.958713848373 40.7963918051751)",-73.958713848373,40.7963918051751,"2","0","0"
"2398","27I-PM-1020-03","27I","2",2018-10-20,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9583762071264 40.7852226065643)",-73.9583762071264,40.7852226065643,"0","3","0"
"2399","6B-PM-1017-02","06B","2",2018-10-17,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9768268467857 40.7714608041933)",-73.9768268467857,40.7714608041933,"3","0","0"
"2400","7G-AM-1010-09","07G","1",2018-10-10,9,"1","2",NA,"Cinnamon+","1","POINT (-73.972010921173 40.7701626919216)",-73.972010921173,40.7701626919216,"3","1","0"
"2401","1D-PM-1007-07","01D","2",2018-10-07,7,"1","1",NA,"Gray+","1","POINT (-73.9777206733344 40.7668595585487)",-73.9777206733344,40.7668595585487,"0","1","0"
"2402","4C-AM-1006-03","04C","1",2018-10-06,3,"2","1",NA,"Gray+","2","POINT (-73.9777879635216 40.769359455673)",-73.9777879635216,40.769359455673,"3","0","0"
"2403","16G-AM-1010-04","16G","1",2018-10-10,4,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9665309689616 40.7775271020244)",-73.9665309689616,40.7775271020244,"4","1","0"
"2404","33E-PM-1012-02","33E","2",2018-10-12,2,"1","1","White","Gray+White","1","POINT (-73.9588361742943 40.791115225155)",-73.9588361742943,40.791115225155,"3","2","0"
"2405","16G-AM-1010-01","16G","1",2018-10-10,1,"1","1","White","Gray+White","2","POINT (-73.9668964315686 40.7777577990886)",-73.9668964315686,40.7777577990886,"4","2","0"
"2406","39E-AM-1018-03","39E","1",2018-10-18,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9555724351776 40.7967602498249)",-73.9555724351776,40.7967602498249,"1","1","0"
"2407","31E-PM-1006-04","31E","2",2018-10-06,4,"1","1",NA,"Gray+","2","POINT (-73.9596949258862 40.7900079479217)",-73.9596949258862,40.7900079479217,"4","1","0"
"2408","16A-AM-1013-01","16A","1",2018-10-13,1,"1","1",NA,"Gray+","1","POINT (-73.9725947179952 40.7794481577234)",-73.9725947179952,40.7794481577234,"3","1","0"
"2409","2F-PM-1014-06","02F","2",2018-10-14,6,"1","1","White","Gray+White","1","POINT (-73.9755192076934 40.7664413570796)",-73.9755192076934,40.7664413570796,"1","1","0"
"2410","22B-AM-1013-03","22B","1",2018-10-13,3,"1","2",NA,"Cinnamon+","1","POINT (-73.9686907918759 40.7839462261858)",-73.9686907918759,40.7839462261858,"3","1","0"
"2411","2A-PM-1019-03","02A","2",2018-10-19,3,"2","1","White","Gray+White","2","POINT (-73.9809446489564 40.7685032165879)",-73.9809446489564,40.7685032165879,"1","1","0"
"2412","32E-AM-1007-03","32E","1",2018-10-07,3,"1","3",NA,"Black+","1","POINT (-73.959701727877 40.790660026971)",-73.959701727877,40.790660026971,"1","0","0"
"2413","13E-AM-1017-10","13E","1",2018-10-17,10,"1","1",NA,"Gray+","1","POINT (-73.9708175461804 40.7759228565501)",-73.9708175461804,40.7759228565501,"3","0","0"
"2414","19D-PM-1008-01","19D","2",2018-10-08,1,"1","1","White","Gray+White","1","POINT (-73.9683598086625 40.7811150451315)",-73.9683598086625,40.7811150451315,"3","1","0"
"2415","40A-PM-1014-03","40A","2",2018-10-14,3,"1","1",NA,"Gray+","1","POINT (-73.9588689820908 40.799238413797205)",-73.9588689820908,40.7992384137972,"1","2","0"
"2416","10E-PM-1007-01","10E","2",2018-10-07,1,"1","1",NA,"Gray+","2","POINT (-73.9720323148189 40.7729703459618)",-73.9720323148189,40.7729703459618,"3","0","0"
"2417","10I-AM-1010-01","10I","1",2018-10-10,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9683653449966 40.7719661592206)",-73.9683653449966,40.7719661592206,"3","1","0"
"2418","31F-PM-1007-02","31F","2",2018-10-07,2,"1","1",NA,"Gray+","2","POINT (-73.95905514734162 40.7891607060794)",-73.9590551473416,40.7891607060794,"3","2","0"
"2419","40A-AM-1010-01","40A","1",2018-10-10,1,"2","1",NA,"Gray+","2","POINT (-73.9587787592751 40.7981699014259)",-73.9587787592751,40.7981699014259,"4","0","0"
"2420","11H-PM-1013-02","11H","2",2018-10-13,2,"1","1","Black","Gray+Black","2","POINT (-73.9682278905989 40.7733027508057)",-73.9682278905989,40.7733027508057,"0","1","0"
"2421","35C-AM-1007-03","35C","1",2018-10-07,3,"1","0",NA,"+","2","POINT (-73.9604476047877 40.7938014328732)",-73.9604476047877,40.7938014328732,"3","0","0"
"2422","16E-PM-1018-03","16E","2",2018-10-18,3,"1","1",NA,"Gray+","1","POINT (-73.9683066605832 40.7781213930544)",-73.9683066605832,40.7781213930544,"1","2","0"
"2423","7E-PM-1013-01","07E","2",2018-10-13,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.973552877209 40.7715638228207)",-73.973552877209,40.7715638228207,"1","2","0"
"2424","15F-AM-1007-01","15F","1",2018-10-07,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9684752839242 40.7765816261518)",-73.9684752839242,40.7765816261518,"1","1","0"
"2425","5A-AM-1006-04","05A","1",2018-10-06,4,"2","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9791141532217 40.77148888354161)",-73.9791141532217,40.7714888835416,"3","1","0"
"2426","3B-AM-1010-02","03B","1",2018-10-10,2,"2","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9790203973636 40.7688837114832)",-73.9790203973636,40.7688837114832,"1","2","0"
"2427","4H-AM-1006-03","04H","1",2018-10-06,3,"1","3",NA,"Black+","1","POINT (-73.9729297485331 40.7673278541438)",-73.9729297485331,40.7673278541438,"3","1","0"
"2428","5E-PM-1012-03","05E","2",2018-10-12,3,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9755643404768 40.7697569149388)",-73.9755643404768,40.7697569149388,"2","3","0"
"2429","7F-AM-1008-01","07F","1",2018-10-08,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9726699686943 40.7701123791223)",-73.9726699686943,40.7701123791223,"3","1","0"
"2430","35F-PM-1012-02","35F","2",2018-10-12,2,"1","1","White","Gray+White","1","POINT (-73.9569811285656 40.793091234605)",-73.9569811285656,40.793091234605,"2","1","0"
"2431","30C-PM-1008-01","30C","2",2018-10-08,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9630054996358 40.7905225147022)",-73.9630054996358,40.7905225147022,"2","0","0"
"2432","14I-PM-1018-02","14I","2",2018-10-18,2,"2","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9657203199746 40.775173008911)",-73.9657203199746,40.775173008911,"3","2","0"
"2433","10G-AM-1006-08","10G","1",2018-10-06,8,"1","3","Cinnamon","Black+Cinnamon","2","POINT (-73.9706949930717 40.772362045852)",-73.9706949930717,40.772362045852,"2","1","0"
"2434","38F-PM-1013-06","38F","2",2018-10-13,6,"2","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9545912098958 40.7948301813102)",-73.9545912098958,40.7948301813102,"3","0","0"
"2435","13C-AM-1010-01","13C","1",2018-10-10,1,"1","1",NA,"Gray+","1","POINT (-73.972087127535 40.776237268628)",-73.972087127535,40.776237268628,"4","2","0"
"2436","28I-PM-1007-01","28I","2",2018-10-07,1,"1","1",NA,"Gray+","2","POINT (-73.95827701417 40.7856610238891)",-73.95827701417,40.7856610238891,"1","1","0"
"2437","32C-PM-1013-08","32C","2",2018-10-13,8,"2","1",NA,"Gray+","1","POINT (-73.9619856085821 40.7919516520091)",-73.9619856085821,40.7919516520091,"3","0","0"
"2438","20B-PM-1013-01","20B","2",2018-10-13,1,"1","1","White","Gray+White","1","POINT (-73.969532160039 40.7822616641357)",-73.969532160039,40.7822616641357,"3","0","0"
"2439","40B-PM-1014-05","40B","2",2018-10-14,5,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9587459136391 40.7982497351812)",-73.9587459136391,40.7982497351812,"3","2","0"
"2440","17F-AM-1007-01","17F","1",2018-10-07,1,"1","1",NA,"Gray+","2","POINT (-73.9673803508629 40.7785245025508)",-73.9673803508629,40.7785245025508,"4","1","0"
"2441","37D-PM-1014-03","37D","2",2018-10-14,3,"1","1",NA,"Gray+","2","POINT (-73.9579865329778 40.794906535675)",-73.9579865329778,40.794906535675,"4","0","0"
"2442","10G-PM-1017-04","10G","2",2018-10-17,4,"1","1",NA,"Gray+","1","POINT (-73.9699369796844 40.7720350191273)",-73.9699369796844,40.7720350191273,"1","1","0"
"2443","23C-PM-1014-01","23C","2",2018-10-14,1,"1","1",NA,"Gray+","2","POINT (-73.96670731869591 40.7840581361598)",-73.9667073186959,40.7840581361598,"4","0","0"
"2444","19E-PM-1018-02","19E","2",2018-10-18,2,"1","1","White","Gray+White","1","POINT (-73.96659048700901 40.7802469052891)",-73.966590487009,40.7802469052891,"1","0","0"
"2445","32C-PM-1013-10","32C","2",2018-10-13,10,"1","1",NA,"Gray+","1","POINT (-73.96193040894 40.792045169318)",-73.96193040894,40.792045169318,"3","0","0"
"2446","41G-AM-1013-01","41G","1",2018-10-13,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9522704511969 40.7965668878961)",-73.9522704511969,40.7965668878961,"2","2","0"
"2447","37C-AM-1012-04","37C","1",2018-10-12,4,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9589670987899 40.7952127039287)",-73.9589670987899,40.7952127039287,"3","1","0"
"2448","25B-PM-1007-02","25B","2",2018-10-07,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9668230576555 40.7870637233327)",-73.9668230576555,40.7870637233327,"4","1","0"
"2449","33D-AM-1017-04","33D","1",2018-10-17,4,"1","3",NA,"Black+","2","POINT (-73.9599911537509 40.7914452542845)",-73.9599911537509,40.7914452542845,"4","2","0"
"2450","6D-AM-1008-04","06D","1",2018-10-08,4,"1","1",NA,"Gray+","2","POINT (-73.9756273257684 40.7706539186221)",-73.9756273257684,40.7706539186221,"4","0","0"
"2451","5C-PM-1010-01","05C","2",2018-10-10,1,"1","2","Gray, White","Cinnamon+Gray, White","1","POINT (-73.9775865217038 40.7704928300008)",-73.9775865217038,40.7704928300008,"2","1","0"
"2452","3H-AM-1008-03","03H","1",2018-10-08,3,"1","1",NA,"Gray+","2","POINT (-73.9727323797981 40.7669035463955)",-73.9727323797981,40.7669035463955,"4","1","0"
"2453","5D-AM-1020-03","05D","1",2018-10-20,3,"1","2","Black","Cinnamon+Black","1","POINT (-73.9756105226696 40.7696531972655)",-73.9756105226696,40.7696531972655,"3","3","0"
"2454","37E-PM-1006-07","37E","2",2018-10-06,7,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9565151662506 40.7946647987447)",-73.9565151662506,40.7946647987447,"1","2","0"
"2455","41B-AM-1010-08","41B","1",2018-10-10,8,"1","2","Gray, White","Cinnamon+Gray, White","2","POINT (-73.9577297187155 40.799225295679)",-73.9577297187155,40.799225295679,"4","3","0"
"2456","22A-AM-1008-01","22A","1",2018-10-08,1,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9698446365683 40.7842607168578)",-73.9698446365683,40.7842607168578,"2","0","0"
"2457","33G-PM-1006-02","33G","2",2018-10-06,2,"1","1",NA,"Gray+","1","POINT (-73.9569896638974 40.7911914507504)",-73.9569896638974,40.7911914507504,"1","0","0"
"2458","20B-PM-1013-02","20B","2",2018-10-13,2,"1","1","White","Gray+White","1","POINT (-73.969517504176 40.7820741344297)",-73.969517504176,40.7820741344297,"3","0","0"
"2459","13H-PM-1010-06","13H","2",2018-10-10,6,"1","1",NA,"Gray+","1","POINT (-73.9679156307975 40.7745269360259)",-73.9679156307975,40.7745269360259,"3","1","0"
"2460","42F-PM-1017-01","42F","2",2018-10-17,1,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9526681107152 40.7977012009146)",-73.9526681107152,40.7977012009146,"1","1","0"
"2461","35B-AM-1010-04","35B","1",2018-10-10,4,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9605347462123 40.7942075448387)",-73.9605347462123,40.7942075448387,"3","1","0"
"2462","3D-AM-1006-07","03D","1",2018-10-06,7,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9768544488742 40.7680069500977)",-73.9768544488742,40.7680069500977,"1","1","0"
"2463","17H-PM-1007-01","17H","2",2018-10-07,1,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9653343572865 40.7775286924617)",-73.9653343572865,40.7775286924617,"4","2","0"
"2464","9I-AM-1014-05","09I","1",2018-10-14,5,"1","2",NA,"Cinnamon+","1","POINT (-73.9691318044969 40.7709801974696)",-73.9691318044969,40.7709801974696,"3","0","0"
"2465","22B-PM-1014-03","22B","2",2018-10-14,3,"2","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9686999860219 40.7844014735136)",-73.9686999860219,40.7844014735136,"1","0","0"
"2466","38A-AM-1019-01","38A","1",2018-10-19,1,"1","1",NA,"Gray+","2","POINT (-73.9599419926299 40.7972774728811)",-73.9599419926299,40.7972774728811,"1","1","0"
"2467","3F-PM-1013-02","03F","2",2018-10-13,2,"1","3","Gray","Black+Gray","1","POINT (-73.97559232564292 40.7672967972471)",-73.9755923256429,40.7672967972471,"3","2","0"
"2468","13H-PM-1010-01","13H","2",2018-10-10,1,"1","1",NA,"Gray+","1","POINT (-73.9674603784345 40.774949380316805)",-73.9674603784345,40.7749493803168,"3","1","0"
"2469","34C-AM-1007-01","34C","1",2018-10-07,1,"1","3",NA,"Black+","1","POINT (-73.9600963639087 40.7934962325313)",-73.9600963639087,40.7934962325313,"1","2","0"
"2470","31A-AM-1010-02","31A","1",2018-10-10,2,"1","1",NA,"Gray+","1","POINT (-73.96388775887 40.7915477304252)",-73.96388775887,40.7915477304252,"2","1","0"
"2471","19H-AM-1010-03","19H","1",2018-10-10,3,"2","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.964274290774 40.7795319556023)",-73.964274290774,40.7795319556023,"4","1","0"
"2472","34D-PM-1007-03","34D","2",2018-10-07,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9596820155238 40.7932886803231)",-73.9596820155238,40.7932886803231,"2","2","0"
"2473","34B-AM-1013-02","34B","1",2018-10-13,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9613347295946 40.7938900965153)",-73.9613347295946,40.7938900965153,"3","1","0"
"2474","13C-AM-1010-02","13C","1",2018-10-10,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.9721448879766 40.7762112840981)",-73.9721448879766,40.7762112840981,"4","1","0"
"2475","7E-AM-1006-04","07E","1",2018-10-06,4,"1","1",NA,"Gray+","1","POINT (-73.9736489041867 40.7712143385426)",-73.9736489041867,40.7712143385426,"2","0","0"
"2476","5I-AM-1010-03","05I","1",2018-10-10,3,"1","1",NA,"Gray+","2","POINT (-73.9710843362124 40.7679739601336)",-73.9710843362124,40.7679739601336,"0","1","0"
"2477","22D-PM-1012-03","22D","2",2018-10-12,3,"1","1","Black, White","Gray+Black, White","1","POINT (-73.9663297144622 40.7837932023685)",-73.9663297144622,40.7837932023685,"3","1","0"
"2478","17F-AM-1007-04","17F","1",2018-10-07,4,"1","2","White","Cinnamon+White","2","POINT (-73.9674931070324 40.7783693690954)",-73.9674931070324,40.7783693690954,"2","1","1"
"2479","15H-AM-1013-01","15H","1",2018-10-13,1,"1","1","White","Gray+White","2","POINT (-73.9657958433575 40.7763496875058)",-73.9657958433575,40.7763496875058,"4","0","0"
"2480","34I-AM-1012-03","34I","1",2018-10-12,3,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9546780963388 40.7903216522111)",-73.9546780963388,40.7903216522111,"0","1","0"
"2481","15B-AM-1014-02","15B","1",2018-10-14,2,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9719068478565 40.7789062312585)",-73.9719068478565,40.7789062312585,"0","1","0"
"2482","1B-PM-1019-07","01B","2",2018-10-19,7,"1","1","White","Gray+White","1","POINT (-73.9805927710872 40.7679989116642)",-73.9805927710872,40.7679989116642,"2","1","0"
"2483","36C-PM-1013-05","36C","2",2018-10-13,5,"1","2",NA,"Cinnamon+","1","POINT (-73.9596083366477 40.7949526729608)",-73.9596083366477,40.7949526729608,"1","1","0"
"2484","32C-PM-1013-09","32C","2",2018-10-13,9,"2","1",NA,"Gray+","1","POINT (-73.9619786450142 40.7919876274548)",-73.9619786450142,40.7919876274548,"3","0","0"
"2485","32F-PM-1008-03","32F","2",2018-10-08,3,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9584950620879 40.7902770710643)",-73.9584950620879,40.7902770710643,"1","1","0"
"2486","8B-AM-1007-05","08B","1",2018-10-07,5,"1","1",NA,"Gray+","1","POINT (-73.9766317094163 40.7734230472026)",-73.9766317094163,40.7734230472026,"3","1","0"
"2487","25I-AM-1012-02","25I","1",2018-10-12,2,"1","2","Gray","Cinnamon+Gray","2","POINT (-73.9595222999173 40.7833202577782)",-73.9595222999173,40.7833202577782,"1","1","0"
"2488","16A-PM-1019-02","16A","2",2018-10-19,2,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9726920847792 40.7794117463889)",-73.9726920847792,40.7794117463889,"3","2","0"
"2489","21D-AM-1008-01","21D","1",2018-10-08,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9663168490265 40.7825083721362)",-73.9663168490265,40.7825083721362,"2","1","0"
"2490","8I-AM-1006-02","08I","1",2018-10-06,2,"1","1","White","Gray+White","1","POINT (-73.9693876553956 40.7707232748402)",-73.9693876553956,40.7707232748402,"1","1","0"
"2491","1A-AM-1007-03","01A","1",2018-10-07,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9806905259671 40.7681152210858)",-73.9806905259671,40.7681152210858,"0","1","0"
"2492","1B-AM-1012-09","01B","1",2018-10-12,9,"1","2",NA,"Cinnamon+","1","POINT (-73.9801619956135 40.7678576697542)",-73.9801619956135,40.7678576697542,"3","1","0"
"2493","40E-PM-1017-03","40E","2",2018-10-17,3,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.954767265558 40.7973243644491)",-73.954767265558,40.7973243644491,"3","1","0"
"2494","11E-PM-1012-03","11E","2",2018-10-12,3,"1","1","White","Gray+White","1","POINT (-73.9713968424625 40.7740390188527)",-73.9713968424625,40.7740390188527,"3","2","0"
